Hour,C1,C2,C3,C4,C5
2775,7,116.9980592818748,1206.282,32,166.9980592818748
2776,9,115.4271550719242,1216.582,28,165.4271550719242
2777,12,113.7467927898833,1199.042,36,163.7467927898833
2778,8,112.9558662167727,1210.799,57,162.9558662167727
2779,11,113.2397558111963,1259.126,47,163.2397558111963
2780,10,114.9445561837487,1240.088,55,164.9445561837487
2781,12,112.922692366677,1221.896,55,162.922692366677
2782,11,110.7565190155701,1194.19,56,160.7565190155701
2783,4,107.8132907401289,1235.119,50,157.8132907401289
2784,5,107.0519627926109,1258.641,52,157.0519627926109
2785,3,106.1480342135212,1230.32,54,156.1480342135212
2786,4,106.1373075735061,1240.799,58,156.1373075735061
2787,4,108.163191328405,1260.506,59,158.163191328405
2788,5,110.848755530966,1229.247,62,160.848755530966
2789,10,117.4983237151896,1174.545,78,167.4983237151896
2790,12,126.4406067898373,1128.328,76,176.4406067898373
2791,11,129.9878965065883,1043.69,80,179.9878965065883
2792,11,128.5607488687375,928.7839999999999,54,178.5607488687375
2793,12,127.0075305005407,903.8779999999999,49,177.0075305005407
2794,11,126.6377633925706,862.377,56,176.6377633925706
2795,11,126.1794793654607,795.721,48,176.1794793654607
2796,10,126.9677074553318,775.9590000000001,49,176.9677074553318
2797,9,128.53177001477,819.6679999999999,38,178.53177001477
2798,6,128.9376688419776,835.8829999999999,36,178.9376688419776
2799,6,123.6139748333613,898.1689999999999,34,173.6139748333613
2800,7,121.5444401883862,966.5430000000001,45,171.5444401883862
2801,9,116.8442522611412,982.1669999999999,33,166.8442522611412
2802,8,116.4147622438298,1010.101,42,166.4147622438298
2803,7,116.6334772340618,1067.359,44,166.6334772340618
2804,7,117.7032765133886,1121.795,56,167.7032765133886
2805,9,116.1028698451384,1153.126,57,166.1028698451384
2806,6,112.0409685256111,1170.575,53,162.0409685256111
2807,5,109.491628314048,1226.336,54,159.491628314048
2808,4,106.926974427565,1244.402,54,156.926974427565
2809,4,105.1236621404897,1190.208,56,155.1236621404897
2810,4,106.0400844940117,1175.459,57,156.0400844940117
2811,4,108.1236840888546,1236.653,58,158.1236840888546
2812,3,112.6335169539023,1187.596,64,162.6335169539023
2813,8,121.0777397109328,1159.901,68,171.0777397109328
2814,7,127.8865480055104,1103.642,72,177.8865480055103
2815,8,128.1617797648522,1006.82,74,178.1617797648522
2816,11,128.2145584532892,970.6940000000001,62,178.2145584532892
2817,12,127.9418882958512,894.472,52,177.9418882958512
2818,11,126.8962509281013,824.124,41,176.8962509281013
2819,9,127.1756842074833,811.597,34,177.1756842074832
2820,8,127.5591208437756,807.642,34,177.5591208437756
2821,8,125.9063472184137,842.9569999999999,26,175.9063472184137
2822,8,126.0015426902699,836.75,31,176.0015426902699
2823,7,123.3459608159684,838.2559999999999,30,173.3459608159684
2824,7,119.5411408873431,913.825,30,169.5411408873431
2825,8,117.616080686397,994.925,38,167.616080686397
2826,11,116.716670882764,1044.76821258,43,166.716670882764
2827,11,115.5508788853912,1059.34317141,44,165.5508788853912
2828,9,116.0647790193371,1029.92608874,50,166.0647790193371
2829,6,114.6662628975547,1053.47685927,46,164.6662628975546
2830,6,114.8649586602302,1131.53708049,54,164.8649586602302
2831,6,112.5440744849731,1165.70777645,54,162.5440744849731
2832,4,108.6195140743138,1169.1264398,54,158.6195140743138
2833,4,107.7674556685303,1146.33809952,58,157.7674556685303
2834,4,107.8493080492828,1124.82139903,57,157.8493080492828
2835,4,108.1792099482434,1136.04633021,56,158.1792099482435
2836,7,113.4107396877469,1116.95859932,56,163.4107396877469
2837,4,122.1096440026267,987.72789734,55,172.1096440026267
2838,7,130.4027090511977,959.25639883,58,180.4027090511977
2839,8,132.0086325326034,951.374705067,62,182.0086325326034
2840,8,129.1905813323988,919.7169999999999,60,179.1905813323988
2841,11,127.9464192734394,897.182,58,177.9464192734394
2842,10,127.318929739822,869.3530000000001,62,177.318929739822
2843,12,128.4011588834076,761.509,58,178.4011588834076
2844,12,127.8349147468546,747.616,58,177.8349147468546
2845,12,123.9323015005145,775.333,51,173.9323015005145
2846,11,123.0770124294237,852.5320000000002,44,173.0770124294237
2847,12,119.0508640798074,867.0169999999998,45,169.0508640798074
2848,11,115.7948205137753,920.7169999999999,46,165.7948205137753
2849,7,113.729421545656,927.8199999999999,43,163.729421545656
2850,7,112.7848808904639,1016.124,44,162.7848808904639
2851,7,112.7567525612997,1075.353,54,162.7567525612997
2852,7,113.6268138226274,1175.863,59,163.6268138226274
2853,7,111.8252878792652,1224.971,49,161.8252878792653
2854,11,109.571075062715,1210.865,53,159.571075062715
2855,4,107.0026891362182,1312.607,57,157.0026891362182
2856,4,106.0822565099236,1357.529,58,156.0822565099236
2857,4,104.1373535894804,1306.39,60,154.1373535894804
2858,4,104.3462226677961,1282.881,63,154.3462226677961
2859,4,104.6506767196677,1170.402,69,154.6506767196677
2860,5,108.0663054385023,1001.566,75,158.0663054385023
2861,9,115.8037674548022,903.58,75,165.8037674548023
2862,12,122.5845081892463,886.198,85,172.5845081892463
2863,12,123.9480089055954,863.3820000000001,72,173.9480089055954
2864,10,123.8754119019241,814.2760000000001,51,173.8754119019241
2865,7,113.5263234714315,847.228,47,163.5263234714315
2866,12,119.7006182747871,839.36,50,169.7006182747871
2867,9,119.4267340656804,810.797,47,169.4267340656804
2868,7,117.7277263227787,800.7149999999999,45,167.7277263227787
2869,12,116.184953583135,778.373,44,166.184953583135
2870,9,115.2966147370866,784.068,36,165.2966147370866
2871,9,112.904671751595,820.281,46,162.904671751595
2872,9,109.4238794225684,857.842,35,159.4238794225684
2873,9,106.5979173751881,949.67,38,156.5979173751881
2874,6,105.0509821381622,941.578,45,155.0509821381622
2875,7,103.7158030520689,1073.401,48,153.7158030520688
2876,9,104.0718626963776,1174.347,52,154.0718626963775
2877,6,102.3417130602929,1149.345,52,152.3417130602929
2878,5,101.5815201526225,1117.833,53,151.5815201526225
2879,6,100.2624552495948,1103.419,52,150.2624552495948
2880,4,103.6040008418029,1108.121,54,153.6040008418029
2881,12,103.1631351760613,1085.298,55,153.1631351760613
2882,5,102.9496923522908,1082.371,57,152.9496923522908
2883,4,102.7154830714315,1055.565,59,152.7154830714315
2884,4,103.1826048244515,972.87,61,153.1826048244515
2885,5,104.392467537709,909.489,62,154.392467537709
2886,7,106.2319030870991,886.7560000000001,65,156.2319030870991
2887,11,106.8737962099343,785.025,78,156.8737962099343
2888,11,107.831536792609,723.486,69,157.831536792609
2889,13,109.6843974652536,743.423,73,159.6843974652536
2890,12,111.7968681487054,760.572,66,161.7968681487054
2891,10,110.1037200867707,771.685,72,160.1037200867707
2892,10,109.7460805684773,767.864,51,159.7460805684773
2893,10,111.6448054286975,743.961,46,161.6448054286975
2894,10,112.8781792329188,794.404,38,162.8781792329188
2895,11,114.5157479152249,835.9929999999999,38,164.5157479152249
2896,12,113.3951016294327,873.97,31,163.3951016294326
2897,9,111.6746448349623,897.532,40,161.6746448349623
2898,10,111.8213102260519,962.5020000000002,49,161.8213102260519
2899,11,110.1569891559145,1083.858,51,160.1569891559145
2900,8,102.171556149975,1084.312,52,152.171556149975
2901,12,100.8643797473364,1069.872,55,150.8643797473364
2902,7,100.8470821991503,1031.308,47,150.8470821991503
2903,6,100.4786761724918,1002.77,51,150.4786761724918
2904,5,100.9214465788652,1022.935,52,150.9214465788652
2905,4,101.2149136383139,989.512,55,151.2149136383139
2906,4,100.4694580058707,1005.405,55,150.4694580058707
2907,4,100.4415136751831,990.68,54,150.441513675183
2908,5,102.3063918766953,944.3079999999999,65,152.3063918766953
2909,12,102.6295341572942,920.3540000000002,65,152.6295341572942
2910,12,103.5160637051248,844.0790000000001,84,153.5160637051248
2911,11,104.9234041425541,812.435,64,154.9234041425541
2912,12,105.5675422159423,775.2180000000001,54,155.5675422159423
2913,10,105.0765019899078,779.822,45,155.0765019899078
2914,11,105.8149682173166,724.7130000000001,46,155.8149682173166
2915,10,106.2716399925091,709.54661736,40,156.2716399925091
2916,10,106.0795844847712,704.19,33,156.0795844847711
2917,5,105.4559774035795,734.0,38,155.4559774035795
2918,6,105.2036252446977,747.7839999999999,34,155.2036252446977
2919,10,105.0357298363389,808.9399999999999,33,155.0357298363389
2920,7,105.0406874052738,856.621,41,155.0406874052738
2921,8,104.7581883705782,926.1789999999999,43,154.7581883705782
2922,11,104.788088062621,967.269,50,154.7880880626211
2923,9,105.403812083669,1039.621,53,155.403812083669
2924,13,105.5465846323991,1052.756,40,155.5465846323991
2925,11,105.325888426791,1030.508,57,155.325888426791
2926,10,104.9435550564792,1074.133,52,154.9435550564792
2927,6,104.5945232357969,1030.784,51,154.5945232357969
2928,4,103.5451938171965,1007.737,53,153.5451938171965
2929,4,103.1746905945068,1043.13,59,153.1746905945068
2930,4,101.5599174266859,1039.836,60,151.5599174266859
2931,4,103.1707697234891,1124.828,65,153.1707697234891
2932,5,107.9636213615425,1050.084,77,157.9636213615425
2933,10,118.0483924163936,943.255,87,168.0483924163936
2934,12,126.5530636867381,824.9579999999999,100,176.5530636867381
2935,11,129.9452946373738,734.394,61,179.9452946373738
2936,11,130.2586384856371,708.18,49,180.2586384856371
2937,12,129.269481401416,711.381,37,179.269481401416
2938,9,125.7470210890739,693.736,40,175.7470210890739
2939,7,124.9135540198455,670.1899999999999,41,174.9135540198455
2940,4,125.0967854535628,661.876,42,175.0967854535629
2941,4,124.3023295649584,669.9419999999999,45,174.3023295649584
2942,8,122.4578460783731,689.627,51,172.4578460783731
2943,6,117.3682215697642,722.3149999999999,55,167.3682215697642
2944,11,114.5282014588675,815.2650000000001,53,164.5282014588675
2945,13,113.4020910344671,848.1489999999999,66,163.402091034467
2946,12,113.3768473616561,842.73,63,163.3768473616561
2947,13,113.9462525751236,873.915,70,163.9462525751235
2948,11,113.2412738288316,875.663,60,163.2412738288317
2949,13,111.0110069098883,905.564,59,161.0110069098882
2950,14,109.3774715756725,911.567,62,159.3774715756725
2951,13,109.2951569636846,902.2159999999999,57,159.2951569636846
2952,6,106.9891603552534,920.846,55,156.9891603552534
2953,4,104.4202740205557,921.45,55,154.4202740205557
2954,3,106.0048548868063,929.6070000000001,55,156.0048548868063
2955,4,106.3493235935939,950.949,57,156.3493235935939
2956,7,111.2756561593415,921.886,67,161.2756561593415
2957,13,118.4322726786913,888.5519999999999,65,168.4322726786913
2958,12,126.3097153718921,855.2650000000001,94,176.3097153718921
2959,12,128.0962116721259,760.5269999999999,85,178.0962116721259
2960,11,127.0981812221059,746.102,63,177.0981812221059
2961,12,125.6950342102336,714.5070000000001,56,175.6950342102336
2962,10,128.608736589618,673.3879999999999,46,178.608736589618
2963,12,129.441162128402,687.582,42,179.441162128402
2964,8,127.198069802841,724.8169999999999,36,177.198069802841
2965,7,121.6320958303496,765.385,29,171.6320958303496
2966,6,122.1575284282363,819.593,26,172.1575284282363
2967,7,119.4720323643101,922.248,25,169.4720323643101
2968,6,115.738614959423,977.7469999999998,25,165.738614959423
2969,9,115.0952627757855,975.242,27,165.0952627757855
2970,10,114.2118149306085,1040.024,30,164.2118149306085
2971,10,111.8191581808359,1056.041,32,161.8191581808359
2972,10,113.01514972857,1077.477,30,163.01514972857
2973,7,111.4420667736901,978.009,37,161.4420667736902
2974,8,108.0763451347629,992.8359999999999,37,158.0763451347629
2975,7,108.6616243546896,944.822,34,158.6616243546896
2976,4,109.0177891064669,939.7810000000001,36,159.0177891064669
2977,4,106.6982511524999,956.8029999999999,40,156.6982511524999
2978,4,106.6809034668432,1000.098,42,156.6809034668432
2979,4,106.5000519320035,1014.172,45,156.5000519320035
2980,4,110.8838643249891,1071.401,48,160.8838643249891
2981,4,120.3782107264803,1136.2,50,170.3782107264803
2982,7,127.5763996659183,1201.372,64,177.5763996659184
2983,12,127.6699135390904,1289.903,54,177.6699135390904
2984,13,126.3110220872716,1262.056,52,176.3110220872716
2985,10,126.6207600244834,1294.2,34,176.6207600244834
2986,10,125.7340740235818,1284.423,40,175.7340740235817
2987,12,124.8217764737291,1256.235,30,174.8217764737291
2988,10,126.2737606439666,1179.92,38,176.2737606439666
2989,12,125.4738116215902,1186.955,36,175.4738116215902
2990,9,125.8149855112707,1159.061,22,175.8149855112707
2991,11,123.1282514746657,1130.93,14,173.1282514746657
2992,9,119.4957665972217,1138.001,19,169.4957665972217
2993,8,116.1539652435067,1137.426,16,166.1539652435067
2994,10,114.8377752109646,1178.486,14,164.8377752109646
2995,7,112.0464128508573,1156.446,22,162.0464128508573
2996,7,113.5928572239237,1136.898,14,163.5928572239237
2997,7,112.7106526672055,1115.774,18,162.7106526672055
2998,6,110.8001229093185,1073.749,23,160.8001229093185
2999,6,109.8545303337482,1055.715,31,159.8545303337482
3000,5,105.485812581383,1056.133,25,155.485812581383
3001,6,105.8172523113408,1051.338,26,155.8172523113408
3002,4,106.4587027746761,1037.751,25,156.4587027746761
3003,4,105.1216654610261,1045.796,26,155.1216654610261
3004,3,108.7096660790626,1097.769,25,158.7096660790626
3005,4,119.0309138365781,1147.434,25,169.0309138365781
3006,6,125.9139086738662,1178.575182155,26,175.9139086738662
3007,7,128.0406894371326,1198.10009448,25,178.0406894371326
3008,12,128.3248594389522,1187.291,26,178.3248594389522
3009,8,127.2689792879822,1191.804,25,177.2689792879822
3010,9,127.775934596958,1154.787089034,25,177.775934596958
3011,11,127.7410656171017,1132.07,26,177.7410656171016
3012,11,129.384178053903,1177.998,25,179.384178053903
3013,9,128.3315482607891,1191.915,26,178.3315482607891
3014,12,126.8523656604514,1165.119,25,176.8523656604514
3015,10,122.9570440937279,1179.809790542,25,172.9570440937279
3016,11,121.904115408801,1232.006841795,26,171.904115408801
3017,11,115.9574292580908,1234.119668113,25,165.9574292580908
3018,10,115.5122270031713,1235.326573919,26,165.5122270031713
3019,11,113.6927059363086,1179.812221685,25,163.6927059363086
3020,11,113.3419791066789,1226.949679023,25,163.3419791066789
3021,10,111.6166185051398,1183.936,26,161.6166185051399
3022,5,109.6538918951017,1181.175,25,159.6538918951017
3023,4,106.0042801784982,1163.022,26,156.0042801784982
3024,3,105.2883753296273,1143.873,25,155.2883753296273
3025,4,104.2396503393778,1134.262,12,154.2396503393778
3026,3,104.132660118162,1156.11,13,154.132660118162
3027,4,104.8815121715987,1157.445,15,154.8815121715987
3028,3,108.3117203836444,1153.173,37,158.3117203836444
3029,9,116.6158342809876,1181.922,41,166.6158342809876
3030,13,122.7109916174229,1238.559,41,172.7109916174228
3031,10,123.8284496433348,1220.322,39,173.8284496433348
3032,12,123.5174252873581,1182.868,22,173.5174252873581
3033,13,123.4463781960023,1225.702,12,173.4463781960023
3034,10,123.5936570764315,1249.186,15,173.5936570764314
3035,9,122.2087149197441,1204.784,13,172.2087149197441
3036,7,120.5277993133283,1175.903,13,170.5277993133283
3037,6,120.6667582731467,1089.924,14,170.6667582731467
3038,5,117.4615926417548,1024.523,12,167.4615926417548
3039,9,113.2331222009837,966.4119999999999,15,163.2331222009837
3040,9,111.0151555137546,1011.09,16,161.0151555137546
3041,8,106.7642385877818,1073.673,16,156.7642385877818
3042,12,105.2083619671354,1070.877,24,155.2083619671354
3043,8,104.2828486632732,1074.778,29,154.2828486632732
3044,10,104.4866241370108,1083.127,25,154.4866241370108
3045,9,104.8936421775391,1059.184,23,154.8936421775391
3046,9,104.7883283600406,1023.714,14,154.7883283600406
3047,4,105.0981430136231,1048.057,12,155.0981430136231
3048,4,105.1536849411652,1106.335,16,155.1536849411652
3049,4,103.9446953447761,1125.075,10,153.9446953447761
3050,3,105.5281090348727,1079.704,11,155.5281090348727
3051,3,101.4663653765482,990.637,18,151.4663653765482
3052,5,101.6020149008644,894.641,34,151.6020149008644
3053,10,102.9892369231145,882.0120000000001,43,152.9892369231145
3054,10,105.9241868376796,878.9769999999999,32,155.9241868376796
3055,12,106.6392249727808,831.8389999999999,42,156.6392249727808
3056,13,107.496378674527,794.6859999999999,21,157.496378674527
3057,10,107.5379347848357,761.125,14,157.5379347848357
3058,12,107.3696606271504,706.598,13,157.3696606271504
3059,11,109.0402898367873,662.143,15,159.0402898367873
3060,8,108.8252719715595,676.41,14,158.8252719715595
3061,9,107.5668968457708,736.3510000000001,13,157.5668968457708
3062,7,107.3480450950165,691.4549999999999,15,157.3480450950165
3063,6,107.1482616512609,641.117,14,157.1482616512609
3064,5,106.1346836320002,694.2330000000002,16,156.1346836320002
3065,9,101.7312010407417,784.0780000000001,19,151.7312010407417
3066,6,101.4029107896327,804.9830000000001,18,151.4029107896327
3067,12,101.3039705923786,850.5920000000001,26,151.3039705923786
3068,11,102.0078318167344,931.7559999999999,28,152.0078318167344
3069,12,102.2334598580696,949.965,21,152.2334598580696
3070,10,103.116642880751,1004.996,18,153.116642880751
3071,11,104.9794803059882,948.7860000000001,12,154.9794803059882
3072,6,105.7346554797591,958.405,27,155.7346554797591
3073,4,105.9139527530087,967.7090000000001,25,155.9139527530087
3074,4,105.820512696691,962.986,25,155.820512696691
3075,3,105.0510913532789,920.7459999999999,29,155.0510913532789
3076,4,104.924547397698,817.328,31,154.924547397698
3077,10,104.9443552021855,770.589,40,154.9443552021855
3078,12,104.457661592823,750.2800000000001,38,154.457661592823
3079,11,102.3228004814862,775.557,39,152.3228004814862
3080,12,100.9085124403835,760.082,21,150.9085124403835
3081,12,102.1292496689912,745.5899999999999,13,152.1292496689912
3082,10,101.9950948453662,778.367,15,151.9950948453662
3083,12,102.0329422326053,835.315,17,152.0329422326053
3084,11,103.5117516410229,863.2879999999999,13,153.5117516410229
3085,5,102.7444769062336,906.359,11,152.7444769062336
3086,7,102.6109691580129,878.222,17,152.6109691580129
3087,6,104.4502242125087,933.5919999999999,17,154.4502242125087
3088,6,105.562071311796,1014.352,14,155.562071311796
3089,7,104.8076555696889,1048.328,15,154.8076555696889
3090,7,103.8617300329884,1008.29,13,153.8617300329884
3091,9,102.6925327952598,968.155,15,152.6925327952598
3092,12,102.1722534836631,927.298,16,152.1722534836631
3093,8,99.84521725953796,896.5049999999999,32,149.8452172595379
3094,4,99.88591064291198,865.8779999999999,35,149.885910642912
3095,5,101.4475827927256,815.9150000000002,31,151.4475827927256
3096,4,102.0209373891217,795.98179852,32,152.0209373891217
3097,5,100.5127125078958,765.2200000000001,35,150.5127125078959
3098,4,98.31588909407107,771.241,37,148.3158890940711
3099,4,99.08631101225878,727.1510000000001,38,149.0863110122588
3100,4,101.6903956635477,695.3249999999999,40,151.6903956635477
3101,4,111.2825747678511,694.566,38,161.2825747678511
3102,9,120.2272716898808,739.2460000000001,44,170.2272716898808
3103,13,123.5023310091773,741.607,40,173.5023310091773
3104,13,123.9137321519586,717.6510000000001,26,173.9137321519586
3105,13,115.0141201724788,701.7049999999999,30,165.0141201724788
3106,11,122.0277721709518,668.258,30,172.0277721709518
3107,11,120.7143702650303,610.647,34,170.7143702650303
3108,8,120.1812039320931,511.922,23,170.1812039320931
3109,6,120.8601539615156,469.9160000000001,27,170.8601539615156
3110,6,120.1948264640874,430.5690000000001,24,170.1948264640874
3111,6,116.356448016194,452.899,22,166.356448016194
3112,10,113.0748275745943,461.5269999999999,14,163.0748275745943
3113,10,111.5197900014987,488.979,14,161.5197900014987
3114,11,110.5886333930791,465.721,23,160.5886333930791
3115,9,109.4516927917664,520.418,16,159.4516927917664
3116,6,109.4626201024772,534.043,17,159.4626201024772
3117,7,107.7435265639557,531.6519999999999,15,157.7435265639557
3118,7,109.9762183242806,532.215,26,159.9762183242806
3119,8,107.8021102049881,571.006,24,157.8021102049881
